timestamp,product,buy,sell,quantity,unit,gr_pure,buy_gr,sell_gr,price_diff_gr,sell_gr_premium,product_std
2022-04-05 12:00:45.722499+03:00,1 унция златно кюлче Valcambi,3494,3641,1,oz,31.1,112.34,117.06,0.042,0.0545,кюлче Valcambi, 1 унция
2022-04-05 12:00:45.722499+03:00,50 грама златно кюлче Valcambi,5617,5837,50,gr,50,112.34,116.74,0.0392,0.0516,кюлче Valcambi, 50 грама
2022-04-05 12:00:45.722499+03:00,100 грама златно кюлче Valcambi,11177,11607,100,gr,100,111.77,116.07,0.0385,0.0456,кюлче Valcambi, 100 грама
2022-04-05 12:00:45.722499+03:00,8 грама златна монета Китайска панда от 2022,894,1046,8,gr,8,111.75,130.75,0.17,0.1778,Китайска панда от 2022, 8 грама
2022-04-05 12:00:45.722499+03:00,20 франка френски Наполеон с Лавров венец,672,714,20,fr,5.805,115.76,123,0.0625,0.108,Френски Наполеон с Лавров венец, 20 франка
2022-04-05 12:00:45.722499+03:00,20 франка френски Гениус,672,708,20,fr,5.805,115.76,121.96,0.0536,0.0986,Френски Гениус, 20 франка
2022-04-05 12:00:45.722499+03:00,1/10 унция златна австрийска филхармония,347,400,0.1,oz,3.1103,111.56,128.6,0.1527,0.1584,Австрийска филхармония, 1/10 унция
2022-04-05 12:00:45.722499+03:00,1 унция Кругерранд Южна Африка,3529,3652,1,oz,28.50937,113.46,117.42,0.0349,0.1457,Кругерранд Южна Африка, 1 унция
2022-04-05 12:00:45.722499+03:00,1 унция американски орел,3546,3739,1,eagle,28.6708,123.6798415,130.411429,0.054427524,0.1754,американски орел, 1 унция
2022-04-05 12:00:45.722499+03:00,1 грам златно кюлче Valcambi,112,159,1,gr,1,112,159,0.4196,0.4323,кюлче Valcambi, 1 грам
2022-04-05 12:00:45.722499+03:00,2.5 грама златно кюлче Valcambi,281,369,2.5,gr,2.5,112.4,147.6,0.3132,0.3296,кюлче Valcambi, 2.5 грама
2022-04-05 12:00:45.722499+03:00,10 грама златно кюлче Valcambi,1123,1235,10,gr,10,112.3,123.5,0.0997,0.1125,кюлче Valcambi, 10 грама
2022-04-05 12:00:45.722499+03:00,20 грама златно кюлче Valcambi,2246,2415,20,gr,20,112.3,120.75,0.0752,0.0877,кюлче Valcambi, 20 грама
2022-04-05 12:00:45.722499+03:00,100 австрийски корони – Франц Йосиф,3346,3597,100,cor,30.483,109.7660991,118.0001968,0.075014943,,корони – Франц Йосиф, 100 австрийски
2022-04-05 12:00:45.722499+03:00,1 унция златен австралийски лунар година на Заека 2011,3459,4695,1,oz,31.1,111.21,150.95,0.3573,0.3597,Австралийски лунар година на Заека 2011, 1 унция
2022-04-05 12:00:45.722499+03:00,1 унция златен австралийски лунар година на Мишката 2008,3459,5217,1,oz,31.1,111.21,167.73,0.5082,0.5109,Австралийски лунар година на Мишката 2008, 1 унция
2022-04-05 12:00:45.722499+03:00,1 унция златен австралийски лунар година на Прасето 2007,3459,4869,1,oz,31.1,111.21,156.54,0.4076,0.4101,Австралийски лунар година на Прасето 2007, 1 унция
2022-04-05 12:00:45.722499+03:00,1 унция златен австралийски лунар година на Маймуната 2004,3459,5391,1,oz,31.1,111.21,173.33,0.5586,0.5613,Австралийски лунар година на Маймуната 2004, 1 унция
2022-04-05 12:00:45.722499+03:00,Суверен Елизабет II Великобритания,809,884,1,sov,7.3188,110.5372465,120.7848281,0.092707046,,II Великобритания, Суверен Елизабет
2022-04-05 15:00:35.694891+03:00,1 грам абонаментно златно кюлче Tavex,114,125,1,gr,1,114,125,0.0965,0.1283,абонаментно кюлче Tavex, 1 грам
2022-04-05 15:00:35.694891+03:00,1 унция златнo Австралийско Кенгуру,3539,3637,1,oz,31.1,113.78,116.93,0.0277,0.0554,Австралийско Кенгуру, 1 унция
2022-04-05 15:00:35.694891+03:00,1 унция златна австрийска филхармония,3539,3647,1,oz,31.1,113.78,117.26,0.0306,0.0584,Австрийска филхармония, 1 унция
2022-04-05 15:00:35.694891+03:00,1 унция златен канадски кленов лист,3539,3655,1,oz,31.1,113.78,117.51,0.0328,0.0607,канадски кленов лист, 1 унция
2022-04-05 15:00:35.694891+03:00,1 унция златно кюлче Valcambi,3488,3637,1,oz,31.1,112.14,116.93,0.0427,0.0554,кюлче Valcambi, 1 унция
2022-04-05 15:00:35.694891+03:00,50 грама златно кюлче Valcambi,5606,5829,50,gr,50,112.12,116.58,0.0398,0.0523,кюлче Valcambi, 50 грама
2022-04-05 15:00:35.694891+03:00,100 грама златно кюлче Valcambi,11155,11592,100,gr,100,111.55,115.92,0.0392,0.0463,кюлче Valcambi, 100 грама
2022-04-05 15:00:35.694891+03:00,8 грама златна монета Китайска панда от 2022,893,1045,8,gr,8,111.62,130.62,0.1702,0.179,Китайска панда от 2022, 8 грама
2022-04-05 15:00:35.694891+03:00,20 франка френски Наполеон с Лавров венец,671,713,20,fr,5.805,115.59,122.83,0.0626,0.1087,Френски Наполеон с Лавров венец, 20 франка
2022-04-05 15:00:35.694891+03:00,20 франка френски Гениус,671,707,20,fr,5.805,115.59,121.79,0.0536,0.0993,Френски Гениус, 20 франка
2022-04-05 15:00:35.694891+03:00,1/10 унция златна австрийска филхармония,347,399,0.1,oz,3.1103,111.56,128.28,0.1499,0.1579,Австрийска филхармония, 1/10 унция
2022-04-05 15:00:35.694891+03:00,1 унция Кругерранд Южна Африка,3522,3647,1,oz,28.50937,113.24,117.26,0.0355,0.1457,Кругерранд Южна Африка, 1 унция
2022-04-05 15:00:35.694891+03:00,1 унция американски орел,3539,3734,1,eagle,28.6708,123.4356907,130.2370356,0.055100311,0.1754,американски орел, 1 унция
2022-04-05 15:00:35.694891+03:00,1 грам златно кюлче Valcambi,112,159,1,gr,1,112,159,0.4196,0.4351,кюлче Valcambi, 1 грам
2022-04-05 15:00:35.694891+03:00,2.5 грама златно кюлче Valcambi,281,369,2.5,gr,2.5,112.4,147.6,0.3132,0.3322,кюлче Valcambi, 2.5 грама
2022-04-05 15:00:35.694891+03:00,10 грама златно кюлче Valcambi,1121,1234,10,gr,10,112.1,123.4,0.1008,0.1138,кюлче Valcambi, 10 грама
2022-04-05 15:00:35.694891+03:00,20 грама златно кюлче Valcambi,2242,2412,20,gr,20,112.1,120.6,0.0758,0.0885,кюлче Valcambi, 20 грама
2022-04-05 15:00:35.694891+03:00,100 австрийски корони – Франц Йосиф,3340,3592,100,cor,30.483,109.5692681,117.836171,0.075449102,,корони – Франц Йосиф, 100 австрийски
2022-04-05 15:00:35.694891+03:00,1 унция златен австралийски лунар година на Заека 2011,3452,4689,1,oz,31.1,110.99,150.76,0.3583,0.3608,Австралийски лунар година на Заека 2011, 1 унция
2022-04-05 15:00:35.694891+03:00,1 унция златен австралийски лунар година на Мишката 2008,3452,5210,1,oz,31.1,110.99,167.51,0.5092,0.512,Австралийски лунар година на Мишката 2008, 1 унция
2022-04-05 15:00:35.694891+03:00,1 унция златен австралийски лунар година на Прасето 2007,3452,4863,1,oz,31.1,110.99,156.35,0.4087,0.4112,Австралийски лунар година на Прасето 2007, 1 унция
2022-04-05 15:00:35.694891+03:00,1 унция златен австралийски лунар година на Маймуната 2004,3452,5383,1,oz,31.1,110.99,173.07,0.5593,0.5621,Австралийски лунар година на Маймуната 2004, 1 унция
2022-04-05 15:00:35.694891+03:00,Суверен Елизабет II Великобритания,808,882,1,sov,7.3188,110.4006121,120.5115593,0.091584158,,II Великобритания, Суверен Елизабет
2022-04-05 18:00:39.692434+03:00,1 грам абонаментно златно кюлче Tavex,115,126,1,gr,1,115,126,0.0957,0.1292,абонаментно кюлче Tavex, 1 грам
2022-04-05 18:00:39.692434+03:00,1 унция златнo Австралийско Кенгуру,3559,3657,1,oz,31.1,114.43,117.58,0.0275,0.0538,Австралийско Кенгуру, 1 унция
2022-04-05 18:00:39.692434+03:00,1 унция златна австрийска филхармония,3559,3667,1,oz,31.1,114.43,117.9,0.0303,0.0566,Австрийска филхармония, 1 унция
2022-04-05 18:00:39.692434+03:00,1 унция златен канадски кленов лист,3559,3676,1,oz,31.1,114.43,118.19,0.0329,0.0592,канадски кленов лист, 1 унция
2022-04-05 18:00:39.692434+03:00,1 унция златно кюлче Valcambi,3507,3657,1,oz,31.1,112.75,117.58,0.0428,0.0538,кюлче Valcambi, 1 унция
2022-04-05 18:00:39.692434+03:00,50 грама златно кюлче Valcambi,5638,5862,50,gr,50,112.76,117.24,0.0397,0.0507,кюлче Valcambi, 50 грама
2022-04-05 18:00:39.692434+03:00,100 грама златно кюлче Valcambi,11220,11657,100,gr,100,112.2,116.57,0.0389,0.0447,кюлче Valcambi, 100 грама
2022-04-05 18:00:39.692434+03:00,8 грама златна монета Китайска панда от 2022,898,1051,8,gr,8,112.25,131.38,0.1704,0.1775,Китайска панда от 2022, 8 грама
2022-04-05 18:00:39.692434+03:00,20 франка френски Наполеон с Лавров венец,675,717,20,fr,5.805,116.28,123.51,0.0622,0.1069,Френски Наполеон с Лавров венец, 20 франка
2022-04-05 18:00:39.692434+03:00,20 франка френски Гениус,675,711,20,fr,5.805,116.28,122.48,0.0533,0.0977,Френски Гениус, 20 франка
2022-04-05 18:00:39.692434+03:00,1/10 унция златна австрийска филхармония,349,402,0.1,oz,3.1103,112.21,129.25,0.1519,0.1584,Австрийска филхармония, 1/10 унция
2022-04-05 18:00:39.692434+03:00,1 унция Кругерранд Южна Африка,3542,3667,1,oz,28.50937,113.88,117.9,0.0353,0.1457,Кругерранд Южна Африка, 1 унция
2022-04-05 18:00:39.692434+03:00,1 унция американски орел,3559,3755,1,eagle,28.6708,124.1332645,130.9694881,0.055071649,0.1754,американски орел, 1 унция
2022-04-05 18:00:39.692434+03:00,1 грам златно кюлче Valcambi,113,160,1,gr,1,113,160,0.4159,0.434,кюлче Valcambi, 1 грам
2022-04-05 18:00:39.692434+03:00,2.5 грама златно кюлче Valcambi,282,371,2.5,gr,2.5,112.8,148.4,0.3156,0.33,кюлче Valcambi, 2.5 грама
2022-04-05 18:00:39.692434+03:00,10 грама златно кюлче Valcambi,1127,1241,10,gr,10,112.7,124.1,0.1012,0.1122,кюлче Valcambi, 10 грама
2022-04-05 18:00:39.692434+03:00,20 грама златно кюлче Valcambi,2255,2426,20,gr,20,112.75,121.3,0.0758,0.0871,кюлче Valcambi, 20 грама
2022-04-05 18:00:39.692434+03:00,100 австрийски корони – Франц Йосиф,3359,3613,100,cor,30.483,110.1925663,118.5250796,0.075617743,,корони – Франц Йосиф, 100 австрийски
2022-04-05 18:00:39.692434+03:00,1 унция златен австралийски лунар година на Заека 2011,3472,4716,1,oz,31.1,111.63,151.63,0.3583,0.3589,Австралийски лунар година на Заека 2011, 1 унция
2022-04-05 18:00:39.692434+03:00,1 унция златен австралийски лунар година на Мишката 2008,3472,5240,1,oz,31.1,111.63,168.47,0.5092,0.5099,Австралийски лунар година на Мишката 2008, 1 унция
2022-04-05 18:00:39.692434+03:00,1 унция златен австралийски лунар година на Прасето 2007,3472,4890,1,oz,31.1,111.63,157.22,0.4084,0.409,Австралийски лунар година на Прасето 2007, 1 унция
2022-04-05 18:00:39.692434+03:00,1 унция златен австралийски лунар година на Маймуната 2004,3472,5415,1,oz,31.1,111.63,174.1,0.5596,0.5603,Австралийски лунар година на Маймуната 2004, 1 унция
